c0,c1,c2
0.5345626536940448,4.431650720770394,6.9613904905550825
2.503343056724675,1.425383878078032,3.2346056233748017
1.2302761808778548,1.4662137209600983,2.513101013736037
1.3465357711465722,6.525084867658213,0.7782286607710264
0.1739901649627345,1.3635997675378557,1.1023565798939226
0.2849398412120657,5.463815094366145,9.332063725877452
0.23735241936625787,9.532511020287794,5.553286453323926
0.1830864646157872,2.6743244820083882,8.621031163056326
3.744954789977914,1.3079266278816575,4.794764509663646
5.998376415188235,0.37384429297062144,2.158873211099181
0.3605165690147779,0.26957216366030345,2.3918097221523564
0.21892470955103874,2.272473262502433,2.7601851267051822
8.543070371305596,2.972559385853474,2.318969126447503
1.026867405728249,1.9863844708050495,16.172289360561436
10.747121911125593,2.214206705106296,37.606655009394835
0.3040459699361658,0.8219732064678705,1.22593433494714
2.0672030159531944,2.8118004010109328,2.339852846635913
0.6495453720690864,1.0947428617699335,2.898166867396762
2.697119207503812,1.2586498367369414,4.623896996767564
0.6765143396524812,1.3283134419739,0.7805503888934672
2.1450345528522483,0.4972403908439659,1.9641245490052437
0.7818708208186111,0.7068145234912581,1.8544264660898684
1.54621217529762,23.355117131470447,1.176388976881519
1.7321251297891809,5.05035763394168,1.5317141259664087
0.07225065583378279,2.0140695017773704,0.15832557113087461
3.4289852287192737,2.8636974135237776,1.5221692779177967
2.446788737820501,0.2972663102937313,20.053231856898336
6.960811096465097,2.731776771587036,2.736567691700097
1.6373965095641605,1.441028033627,3.3558432231034563
1.9926195736733574,13.226206282146427,2.140770276571561
0.8414111255532173,10.476604265721452,12.375189232320835
0.6824563322704394,3.494310735359385,1.5619780281541988
0.6492831237569937,1.9437797998316486,3.4621415232557347
0.30060636079477626,0.8863211267422408,5.742738801178769
0.9267374521635507,0.6020286416566407,1.4111927806009492
0.3228870752771484,0.6616440628848886,5.977509379957233
2.365289655868965,3.2300328595163927,3.102149726566742
0.6585015137629172,1.1930301056682164,62.09046060480562
6.978009188286882,2.8004117281451775,35.57763150405618
0.3422187634137899,1.2904774024459973,2.573834512509841
0.6462179843080587,0.1931106802039772,25.627092380501324
0.29079369277961026,5.0258024433743005,3.9957710832127185
11.442532846666245,0.7901931680806143,1.1979949176174005
0.30543077092307874,2.2201675783976493,1.1794108968633767
1.6771619256308883,5.142371362411068,2.0739925995453774
2.9237849671800644,0.6770278164923185,2.3752330558915085
0.5451785307131244,2.846162381320752,0.6327814853543267
6.794575412495055,4.062394485510433,1.3921004246311672
1.6110328571632702,0.47885290850508355,2.2185340061233862
3.242315932853741,1.347013416408268,1.3048699711817915
0.2927501756085026,2.5221978565541465,5.173067047737617
1.740953288635799,1.1725482338039372,14.063767865423392
2.4303274219899405,1.1632152536294047,0.3708477518689291
3.2067870220684225,0.2789486754445605,0.2510614693800149
1.3610196867696007,1.3682652839664269,2.2885910953152173
0.7364578589730348,1.0307161907532136,8.846895594399875
0.13102931706318963,0.271563532570872,1.2409877209479485
0.12156275637443449,0.7713568105221342,3.182489227770459
2.674654317559977,0.3311967563413048,4.9841769596267484
5.3122779893169865,1.1187173834555761,3.3669540057461163
1.0813751276733554,5.121871243475546,6.120112195726928
1.1854039562200192,3.4429187516890907,9.452863380927859
3.3954646898408782,4.538776452811333,2.866951248939589
0.5056025412678529,5.707511792525742,1.6887253235379507
1.777858190432973,5.598797862537827,13.40440463410548
12.307002522882712,3.535739383035862,26.576565252214575
1.5404945423619245,6.294380867491985,3.5149777516961613
6.029279843141034,10.366477003185446,0.6273578076586774
1.6216502151445178,2.27363384077441,0.8605872316318699
0.6885015358731021,2.229213240296097,1.995975370573965
0.30121278506710625,2.2293572247610673,1.9380170058935589
5.438859441950767,4.214396592703166,21.370215675667712
1.395833420934811,1.7152191346502446,5.331475592947922
18.491481011076544,2.221395283770282,5.916830508870032
3.1414291988886816,17.06391090680925,5.332287947662092
0.618489683144796,1.3710270859602582,1.9671857003764455
0.6066979101770223,0.9691299990051673,1.5681874921601018
0.6525286560874232,1.2654775481003644,5.6231895489425385
1.7403811538820952,4.5104350136508,2.0920242938612676
8.327230793927084,1.2446753553972298,3.334059842740009
0.4471113000596054,0.683786385749666,1.8516347197265621
0.9816702571321652,1.4777328452357015,2.0127159236459313
0.8732913149103599,0.20717281317366118,15.340102344541016
0.7749304145424087,3.4682157279860433,3.187183423341603
0.8944771516038105,1.8788386194150446,2.203652237700556
1.1607673658593067,0.32812133847220454,4.160346627029843
2.345564164897152,2.3177420948319343,9.712579263088617
0.2751039499260624,0.705239410420005,3.83585377472171
0.7007373129076935,3.1739956067302098,4.037876800950993
4.197697804237988,6.193485531035665,4.752534922208304
0.7372044833673786,1.9918837365502142,2.1120234072206556
4.584745885244343,1.264608820684931,0.28885846311244495
1.6125571304166912,4.114937861894453,3.3327158788107845
2.7545179301897256,4.329400237610703,1.3342949804276352
7.7666963932002,10.2766032010377,2.9970659115576526
1.6946372002975567,1.0738708241408577,1.8310363811853858
0.7039309984290109,2.158288891799751,1.5947656497167133
6.858389831381349,0.5067691423793069,2.6711108545837066
6.998835889190069,3.7564998684508693,11.043075911385369
1.8006028372011236,1.4704869908629619,13.761853183045966
2.1314394536160965,5.72026124421675,1.5547804238326812
4.686699569295533,1.1477442479398845,3.3363864876968883
0.3543136309481707,0.1320502202713,1.3458526461990763
0.4936386564417509,0.4735381537424957,2.329328728842457
0.23924080361249894,0.6698185299724196,8.38905124914088
8.119934886081754,2.950982300892279,2.123413829758284
0.5664737867057207,2.353484146376981,21.157993719163596
0.5383574484522023,0.3691223222842421,7.322497848453909
1.1593113225221998,11.537565826346727,3.0253709860138764
6.328664590505011,2.5303092631023554,2.434272603290916
0.8850745064993092,2.9040926075237494,1.013840425876026
2.6752813208373465,0.6733288159615103,1.1617026377856117
1.0719654478753882,5.933347137610257,1.820583198592245
0.2200090449502949,2.812981842516578,5.664616664114308
2.5127750793059467,0.7781024445967077,1.0620487640922633
0.4860385935695077,0.8337059909967105,2.011032580380363
18.874443069271567,1.4843860013710568,11.485166180029434
0.3932860376633548,7.465064622426243,1.5602462304837732
0.8290065206428162,3.8751661588973385,34.995380899696066
2.412071279033852,2.6402667208401973,15.628233355598141
0.7936002944330605,1.2768137814868485,0.6185379064659394
1.336818089522069,1.7899017810427469,2.530199960311201
0.24502931234252967,0.08236890085824579,0.14652865355998665
1.4662001898418413,3.954894091248102,2.3219118048436407
4.280682883141533,2.8385063921234504,3.619686147567241
1.3557621751430993,0.862251078485382,13.984697775945454
1.0461767337905334,1.1554137987687567,2.3434820066763447
0.5595125049932046,1.1925055974640888,0.06913545524394175
0.8902634347978945,2.134448471089625,4.006664585878022
1.069278717536183,3.7617552929188762,1.4067170834099394
3.3176706871954527,2.5282077578197217,1.6682456307262108
1.6527194360795663,4.038450379837982,10.109315995513434
1.2228450313645922,3.2529739995295883,5.713176864626738
1.4229290227062836,0.6996169015682822,2.9728212679805908
2.3581345576977895,0.2904416788771704,2.5855933329918166
0.6425155014656254,0.823518337528083,12.302646188126994
1.528840604622231,5.72543975870818,52.66567549625683
2.3737255890258613,9.308148707541484,0.7663088398720651
0.8455332259193156,6.0493529276945175,1.0433804227058465
1.4490970181681377,3.9230099185098615,1.3997375478799405
0.33328848004868356,0.6854499441484736,4.25994554943274
6.341736522713685,14.646360664117628,32.30656836083991
1.1782600198254325,1.1808623835534338,1.6972406462498244
0.9371059941324479,0.851173653454716,0.7692137274990964
13.423314449444332,1.019865558419592,22.038118089296972
0.5778483718910855,6.463788798860204,1.4307020604911616
1.6934817539270546,1.748823868329513,6.178802602259029
0.4546075108528965,0.521441574204257,1.4059353046125285
4.243066576115635,2.3701812563174083,8.201315260711919
0.7823847746122505,7.432953056685603,3.8628347823069182
0.39298056260406666,0.8805726147404503,0.7585660954869866
1.434527824252916,12.571596380229423,1.66309741552182
1.5428769051874487,1.1835956558380507,6.011013168238159
12.81826406926163,4.089953415540371,2.9641969218891147
0.28461679228767955,1.5915289534671468,0.36091627634304935
1.4183038616216714,0.5895420631568684,1.8958162078456602
0.2443961549277598,0.5000890638626886,4.336462557753465
1.0037755875437118,3.808234510800399,4.88709172335936
0.04284974908452144,14.009560062911396,6.668525855532165
2.583242494516279,0.8807563224604963,3.2679866827854607
3.130352884537925,5.585280260736622,3.0582349019175736
0.6843863280509771,1.411448287804547,1.127540302298652
0.8235070121264751,5.4868294150455945,3.1452018569939577
0.6361740214456505,1.894971155666978,14.034532223730679
2.142475912869577,5.233343647381365,3.6986791594798434
3.1852499479675402,6.119043487850643,2.539865897196861
2.9204293477530663,3.4082007244289776,1.297784922730021
0.7560619906936545,0.8597894535345589,2.7641447883552415
0.5435137525032935,0.29553227787575775,0.5751534918260213
0.6892994620014099,5.675365021752923,0.539263464891853
1.6373390971818496,7.189427736542652,2.041519996610442
0.14814476135170498,0.39444263486129566,3.259953669939232
0.35658363932834813,5.341979170234761,11.33273273670564
2.33838104331306,2.1158469671155427,9.040777152656794
1.2554035477846164,1.2668608442658946,15.23713216285207
0.5095339493428916,0.6616517660926231,1.0472383981983124
1.9023817584834546,1.8964994152180257,2.7625372423971175
1.4194479107862625,0.8627975813946953,0.9416269809553289
0.4303798516907682,1.3857766694222664,5.00358172332175
0.3099101910252274,2.1336779855291432,1.0683638517796945
0.2721281649463157,0.3977208611440067,1.7960004803551881
4.774449741737453,0.9101044888437527,4.658778260229234
0.781866698523831,1.0526246684918092,10.957770293816226
3.2746495034743597,1.6121262320295664,1.1909836105905394
1.2553869648251892,1.3764239634109101,0.8816891624816527
3.146373675224858,1.172503088551825,1.1971216667247946
1.2223381897270154,5.362018848358864,26.57858878875375
3.9988990328061518,10.496077699656064,8.535124187100173
0.1922571224524096,0.8745944100650762,3.5200328178626124
0.972043960551277,7.2557098126505055,3.429964493321141
0.17198469918953838,5.820489275285201,4.493310812500888
0.3870901016673338,2.6509554689977057,1.9818945155574847
4.444140373706252,2.7829096136299913,1.7808172748243787
0.4523883114413449,4.098710309043932,3.313776256626818
1.2302686873690387,1.988102095378215,5.42186999600788
0.8780199588699885,0.6809081517168094,6.061391421836423
0.49882462903485714,1.0006889595383175,5.816109424250798
0.4944041516148505,0.2699580911090842,0.6916081905119713
1.8384636193282662,1.1274326370602152,1.1299827873668817
3.286211138386921,1.8734022137352588,12.453700707805279
0.22198417924857688,6.198776964722978,1.8990506060694363
4.279361397210235,9.702046154037236,2.344740475476372
0.7948758555468054,1.0911846868622812,2.346481088617699
0.32452355553987555,0.5142727305882014,0.8958816523161868
1.1309642501989714,1.2537800256328724,0.5795924979032538
0.15289478567271286,0.32260914534194746,0.3567398133489633
0.7500311844672981,1.3698797511775436,2.1770133838041064
0.7443891785448562,1.3911664434039803,6.420116784952851
1.2170992054008054,2.032395991675242,3.463606106289462
2.206651496106205,1.1145542160081245,1.490774170659844
0.24102249103581727,0.46067587350623085,8.439591199767381
1.3059256389208327,1.1539673204369343,1.1891429437337546
0.4049232227299882,0.5408232749467525,0.4280749955988943
0.07053312715011353,0.08509265023248345,0.6828024933960268
3.3428058683902058,11.298631458292347,4.634466385460164
0.569967373766816,0.7845829642566157,2.207423135745812
0.38828420338900815,2.373290745914044,1.383213853487626
0.5955420524724384,2.9794015073014104,2.0167995152717517
0.25812947589466345,2.3944827827395607,9.245458731907124
2.973427412640255,0.5347843995717287,6.404612390547816
0.6884228599721116,0.6710796090789273,6.914581833189665
0.4471348480799723,7.520790562553017,1.4453442148441746
0.5013664097698154,0.12314070484353144,1.6793883864140196
1.604471360522533,4.126692464257305,2.1168876085811292
0.4680367550005177,0.8788681165441865,0.9357568238400816
0.5525653524013543,3.4611116540241853,1.8812635769046857
0.30899350303698686,0.37849570013553047,1.405930630330273
1.3045804389786448,0.3936493871107407,2.7291413982447037
3.260952138282692,5.308851457303258,0.952071376892178
0.9752528329054995,9.59262971800655,3.079602481639655
0.22033192600894608,1.4319675229859887,1.593874193451775
0.11659561175960047,0.4506747753845408,0.792474819651773
7.4236209919354135,6.325423800723434,8.969766958889608
0.2174540555268202,1.5126283263251072,3.2233412919805025
0.7552844585625361,1.3831449167453314,4.711491044697017
0.5053595788079911,3.1544630988943156,1.03808976156736
0.1536599519567779,0.3945942021804343,2.8618892274071523
0.3639223764363255,4.419736159762019,0.4572133234100313
0.11227467763338571,6.626710670414092,0.634281785887237
1.8975617326822232,2.571508698726316,16.28088140211509
0.794708283609624,3.345330559509317,12.986408408050638
0.8701609761771241,6.308687617265124,0.9907092120384493
5.614902429359997,4.639740515749396,9.552000211602618
1.279242803785712,2.895516077688296,7.558987099451381
4.126920493257091,8.846979579030597,2.805574636872793
0.5764307255761639,4.185849697672224,4.728155585626151
1.1556762818734811,0.316722465052281,2.725383057799544
1.4855637373084367,3.267648678682688,0.7534942463233257
0.46077287326183464,4.640248412538604,18.343365801808
2.7408495833558226,0.45749468525764364,4.029317599350202
0.778968543901325,0.8537360813868159,2.8807812116293467
1.5547088886765383,0.5876064086238837,0.8270190104538613
0.10174547399430024,0.6495877423791939,10.792617384779271
1.2503935401485087,3.0003081921327888,1.366539756484182
1.5238669081556615,2.3737718368005445,3.2390250910506335
1.1511307176846703,0.5903884864807197,1.2930590875609245
1.6563271478241424,0.700909763171694,2.0000461013569066
1.5640856517127704,9.591219732061406,7.4522993298003914
1.07242457295055,1.8648546711016052,1.4619379611853558
3.6064969713243626,5.257885965897141,7.583995767369327
0.4399753843530394,1.7835718379783623,9.003587299546982
2.0148724875764796,1.4358226080364414,3.00065018627811
1.2660195999624115,0.8971941702142708,2.2998222978239484
3.773121921473515,1.1042826792785565,0.5365449270269664
0.10791174767844722,0.24670830076092815,1.0465976357930937
1.1846080988833847,2.171844297966973,6.435246110867292
3.386022526860101,55.82080412483346,33.35450952566417
1.1380855624936743,1.037608235725793,0.8840101477650465
2.0026695908288605,1.1182775498331237,0.3734524833089703
0.3729259912563914,2.066263209268821,2.345305753551008
1.0356165700698186,0.3911427748102099,1.6533297648589564
6.319814917676532,2.058348924885773,2.378114737653358
0.7107731379039339,1.4130327728867222,8.485346884260808
0.7393875576091753,0.614836418944572,1.5947397486320125
3.5140696623134553,1.0809031294779523,1.618292529036134
2.9499154504261456,5.659402643087255,14.809372510743344
3.5641376610124174,1.3539700866187976,6.653512216179389
0.6337758238121394,1.1903347509853839,3.0557910527808283
1.0119014198411862,0.7025636501209943,3.0453435581422816
2.9744522878216566,0.9222092005066362,3.575262592787187
0.23138212740384548,7.4033871488756375,1.0443637527071696
0.2935702115214824,5.113679624608772,21.244661155991956
1.5187139613468381,15.62397067046243,8.676339931284105
0.5699078093123161,1.140332832417234,2.244728156073156
1.7740634081353142,9.37954610691472,9.38601626640503
0.7260631266520741,1.1400030962991496,5.088608341026446
1.7954023872835703,3.054452763874089,32.087821607010994
1.6836895167520198,5.645018232783812,0.5901299717358155
0.7180877039691878,3.8980047384178986,0.4502082424401872
0.2514438363771736,2.0481442459113435,4.267739035726141
1.0862043811691042,1.645867412947389,0.4954078612749751
0.22544594532398468,3.9519043489447356,1.0646432669778343
1.933405366819202,2.860143281977036,1.9755555596476235
0.6589028058320485,4.126032682660333,4.053258432350742
1.673811294927658,0.24215637637831322,0.43587664442893553
2.2366864153263335,0.8034557824633135,1.2871659431387188
1.9908151791396107,5.623732907821636,1.3488817976157552
1.0705546549005707,0.6970635811231374,9.585503918715778
0.379858472462254,0.4191723483954923,1.003545754642966
0.653249580180782,0.43621096627350453,11.70937634961751
0.9208004502883115,4.596891020211102,1.043155659347585
10.10973703618927,0.32234596789156317,40.030417449823865
1.3341015102239582,0.8777881703155023,32.790709446244456
0.7039608771259405,1.0259193730383884,6.3450717200613065
7.4233023711784245,4.546858078365732,4.139783158210098
1.3009996060965885,1.11466949331249,3.1445243657268844
2.9255446541302224,0.4135893193274026,2.2612002960531994
0.8690199657899146,36.17828157297663,4.595751844627438
0.3656810675505232,3.5389441090567058,6.59992912720892
0.6971976569635513,1.2752044043729795,12.430361632448271
0.1615087773450567,1.4251136353580827,6.030306798477059
5.1712068171297405,1.6761635443827434,3.385273061295216
0.6966373828255064,1.9123043414858878,5.210529299393815
0.44768516373906503,0.7598128437890422,11.672935352793722
1.0476748208757793,2.308229453600008,3.879654561541662
3.3121312025349248,1.4422090912199137,3.8442019764268616
1.3534179932458155,0.5128212878813817,0.964307254143441
1.058583808876767,0.7320378452463244,3.388611278500803
